,Unnamed: 0,Unnamed: 0.1,Employer,salary_total_x,salary_total_y,change,y,Sector,salary_total_x_rounded
1005,1005,1005,Death Investigation Oversight Council,122685.43,105096.47,16.73601406403089,0,Crown Agencies,100000
1006,1006,1006,Thames Valley Family Health Team,122484.34,129663.65,-5.536871744702532,0,Other Public Sector Employers,100000
1007,1007,1007,Municipality of Trent Lakes,122369.8,112870.13,8.41646058173231,0,Municipalities and Services,100000
1008,1008,1008,Brain Injury Services of Northern Ontario,122368.08,115061.4,6.3502443043453205,0,Other Public Sector Employers,100000
1009,1009,1009,Hong Fook Mental Health Association,122013.72,120099.24,1.5940816944387093,0,Other Public Sector Employers,100000
1010,1010,1010,Raisin Region Conservation Authority,121848.32,113967.88,6.914614889739102,0,Other Public Sector Employers,100000
1011,1011,1011,Albright Gardens Homes Incorporated,121722.12,249844.66,-51.28087988752692,0,Other Public Sector Employers,100000
1012,1012,1012,Township of Ignace,121383.68,102407.14,18.530485276710195,0,Municipalities and Services,100000
1013,1013,1013,Community Living North Halton,121370.33,110930.52,9.411125089830996,0,Other Public Sector Employers,100000
1014,1014,1014,Haldimand-Norfolk Resource Education And Counselling Help,121107.44,122231.13,-0.9193157258711282,0,Other Public Sector Employers,100000
1015,1015,1015,Thunder Bay Counselling Centre,120872.0,114992.28,5.113143247529316,0,Other Public Sector Employers,100000
1016,1016,1016,Community Living London,120843.49,108551.77,11.323371327800569,0,Other Public Sector Employers,100000
1017,1017,1017,Dixie Bloor Neighbourhood Centre,120836.08,120055.78,0.6499478825592542,0,Other Public Sector Employers,100000
1018,1018,1018,Hospice Toronto,120591.2,128863.83,-6.419667954925744,0,Other Public Sector Employers,100000
1019,1019,1019,Youth Habilitation Quinte Inc.,120549.81,116769.47,3.2374386900959617,0,Other Public Sector Employers,100000
1020,1020,1020,Hospice Niagara,120523.98,124888.0,-3.494346934853632,0,Other Public Sector Employers,100000
1021,1021,1021,Dave Smith Youth Treatment Centre,120263.19,103772.32,15.891395701666866,0,Other Public Sector Employers,100000
1022,1022,1022,Ontario Public Health Association,120000.0,119999.89,9.166675070115815e-05,0,Other Public Sector Employers,100000
1023,1023,1023,Links2Care,120000.0,111265.72,7.849928980821774,0,Other Public Sector Employers,100000
1024,1024,1024,Community Living Oakville,119644.76,118911.52,0.6166265472008048,0,Other Public Sector Employers,100000
1025,1025,1025,Township of Whitewater Region,118965.55,113206.32,5.087374980478132,0,Municipalities and Services,100000
1026,1026,1026,Municipality of Huron East,118677.36,121858.29,-2.610351745457773,0,Municipalities and Services,100000
1027,1027,1027,CHOICES Association Inc.,118670.66,118670.66,0.0,0,Other Public Sector Employers,100000
1028,1028,1028,Town of Grand Valley,118392.52,102938.92,15.012397643184896,0,Municipalities and Services,100000
1029,1029,1029,North York Family Health Team,118234.97,111945.43,5.618398178469652,0,Other Public Sector Employers,100000
1030,1030,1030,Rygiel Supports for Community Living,118061.33,131339.0,-10.109464820045833,0,Other Public Sector Employers,100000
1031,1031,1031,Lutheran Community Care Centre of Thunder Bay,117949.0,119672.02,-1.439785172841579,0,Other Public Sector Employers,100000
1032,1032,1032,"Canadian Mental Health Association, Middlesex",117903.0,112760.0,4.561014544164599,0,Other Public Sector Employers,100000
1033,1033,1033,"Canadian Mental Health Association, Niagara Branch",117793.8,115940.1,1.5988428507479169,0,Other Public Sector Employers,100000
1034,1034,1034,Township of Wellesley,117772.32,113929.81,3.3726993839452657,0,Municipalities and Services,100000
1035,1035,1035,Town of Petrolia,117753.01,105933.08,11.157921585967289,0,Municipalities and Services,100000
1036,1036,1036,Community Living Sarnia-Lambton,117639.6,123498.04,-4.743751398807616,0,Other Public Sector Employers,100000
1037,1037,1037,Township of Melancthon,117538.39,118634.7,-0.9241056790298297,0,Municipalities and Services,100000
1038,1038,1038,Family Services York Region,117439.39,114665.72,2.418918225952793,0,Other Public Sector Employers,100000
1039,1039,1039,Catholic Family Services of Toronto,117381.65,237635.01,-50.60422704550143,0,Other Public Sector Employers,100000
1040,1040,1040,St. Clair Region Conservation Authority,117324.07,109618.11,7.029823812871804,0,Other Public Sector Employers,100000
1041,1041,1041,Township of Rideau Lakes,116953.53,215484.52,-45.72532170756397,0,Municipalities and Services,100000
1042,1042,1042,Municipality of Powassan,116890.36,112295.52,4.091739367696956,0,Municipalities and Services,100000
1043,1043,1043,Pathways Health Centre for Children,116767.36,115437.34,1.1521575254592742,0,Other Public Sector Employers,100000
1044,1044,1044,Municipality of Bluewater,116590.09,120451.85,-3.2060611771425607,0,Municipalities and Services,100000
1045,1045,1045,Community Living Durham North,116582.38,122788.45,-5.054278313636173,0,Other Public Sector Employers,100000
1046,1046,1046,New Visions Toronto,116564.0,115320.49,1.0783079398986262,0,Other Public Sector Employers,100000
1047,1047,1047,Township of North Frontenac,115929.59,111735.76,3.753346287705917,0,Municipalities and Services,100000
1048,1048,1048,North York Seniors Centre,115647.48,113929.4,1.5080216344508068,0,Other Public Sector Employers,100000
1049,1049,1049,Oakville Senior Citizens Residence,115641.24,112848.98,2.474333396721873,0,Other Public Sector Employers,100000
1050,1050,1050,Township of Greater Madawaska,115242.25,115529.95,-0.2490263347296517,0,Municipalities and Services,100000
1051,1051,1051,The Protestant Separate School Board,115148.2,112938.28,1.9567501824890643,0,School Boards,100000
1052,1052,1052,Owen Sound Family Y.M.C.A.,115118.17,121672.91,-5.387181090679915,0,Other Public Sector Employers,100000
1053,1053,1053,Blue Sky Family Health Team,115006.52,117599.3,-2.204758021518838,0,Other Public Sector Employers,100000
1054,1054,1054,Algonquin Forestry Authority,114795.04,115068.37,-0.2375370399354648,0,Crown Agencies,100000
1055,1055,1055,Crest Support Services (Meadowcrest) Inc.,114786.43,105363.34,8.94342377529036,0,Other Public Sector Employers,100000
1056,1056,1056,Sunset Country Family Health Team,114737.59,116927.33,-1.8727358266027228,0,Other Public Sector Employers,100000
1057,1057,1057,Niagara Regional Housing,114452.66,216276.95,-47.080509504133474,0,Municipalities and Services,100000
1058,1058,1058,Addiction Services of Thames Valley,114274.22,111984.5,2.044675825672293,0,Other Public Sector Employers,100000
1059,1059,1059,Ontario Review Board,113981.34,236992.48,-51.90508154520346,0,Crown Agencies,100000
1060,1060,1060,South Georgian Bay Community Health Centre,113918.43,117686.22,-3.2015557981214693,0,Other Public Sector Employers,100000
1061,1061,1061,Township of Adelaide Metcalfe,113643.02,111791.06,1.656626209645018,0,Municipalities and Services,100000
1062,1062,1062,Murray McKinnon Foundation,113548.94,109880.54,3.3385347396363456,0,Other Public Sector Employers,100000
1063,1063,1063,Mount Nemo Christian Nursing Home,113409.38,108860.02,4.1790916444806925,0,Other Public Sector Employers,100000
1064,1064,1064,Township of South Stormont,113391.51,108364.26,4.639214072979403,0,Municipalities and Services,100000
1065,1065,1065,Woodstock Police Service,113276.11,5320792.589999999,-97.87106698703323,0,Municipalities and Services,100000
1066,1066,1066,Municipality of Centre Hastings,113092.07,102443.86,10.394190535186798,0,Municipalities and Services,100000
1067,1067,1067,Township of Essa,112863.18,111106.67,1.5809221894599097,0,Municipalities and Services,100000
1068,1068,1068,Municipality of Dysart et al,112531.71,107596.69,4.586590907211008,0,Municipalities and Services,100000
1069,1069,1069,PARO Centre for Women's Enterprise / PARO Centre pour L'enterprise des Femmes,112529.04,109524.72,2.743051979498312,0,Other Public Sector Employers,100000
1070,1070,1070,Ontario Brain Injury Association,112389.36,115046.92,-2.3099792675892568,0,Other Public Sector Employers,100000
1071,1071,1071,Brain Injury Community Re-Entry (Niagara) Inc.,112356.45,113123.47,-0.6780378996507075,0,Other Public Sector Employers,100000
1072,1072,1072,South Huron Hospital Association,112346.34,530397.4500000001,-78.81846151409665,0,Hospitals and Boards of Public Health,100000
1073,1073,1073,Zone 6 Regional Tourism Organization,112321.44,124940.47,-10.100034040211314,0,Other Public Sector Employers,100000
1074,1074,1074,Township of Adjala-Tosorontio,112307.95,109915.63,2.1765057435416457,0,Municipalities and Services,100000
1075,1075,1075,Women's Community House,112220.1,107991.2,3.9159672269592383,0,Other Public Sector Employers,100000
1076,1076,1076,Woodgreen Red Door Family Shelter,112122.73,118418.69,-5.316694518407516,0,Other Public Sector Employers,100000
1077,1077,1077,Municipality of Whitestone,112121.77,108411.94,3.4219754761329884,0,Municipalities and Services,100000
1078,1078,1078,Breakaway Addiction Services,112070.26,109586.88,2.26612893806264,0,Other Public Sector Employers,100000
1079,1079,1079,Niagara Ina Grafton Gage Village,112000.0,106000.0,5.660377358490566,0,Other Public Sector Employers,100000
1080,1080,1080,Madame Vanier Children's Services,111763.0,106183.18,5.254900069860402,0,Other Public Sector Employers,100000
1081,1081,1081,Citizen Advocacy of Ottawa-Carleton,111653.45,106917.61,4.429429352189972,0,Other Public Sector Employers,100000
1082,1082,1082,City of Toronto - Eastview Neighbourhood Community Centre,111427.4,105222.72,5.896711280605558,0,Municipalities and Services,100000
1083,1083,1083,Community Living Newmarket Aurora District,110961.24,110955.72,0.004974957577652539,0,Other Public Sector Employers,100000
1084,1084,1084,Municipality of North Middlesex,110838.8,108521.18,2.135638407175456,0,Municipalities and Services,100000
1085,1085,1085,Ontario Highway Transport Board,110690.52,247326.99,-55.245272665146636,0,Crown Agencies,100000
1086,1086,1086,Foyer Richelieu Welland,110671.47,211721.59,-47.7278297409348,0,Other Public Sector Employers,100000
1087,1087,1087,Township of Champlain,110670.53,213023.76,-48.04779992616787,0,Municipalities and Services,100000
1088,1088,1088,Township of Sables-Spanish Rivers,110622.48,115314.29,-4.068715160974412,0,Municipalities and Services,100000
1089,1089,1089,Township of East Hawkesbury,110495.92,108332.04,1.9974515388060607,0,Municipalities and Services,100000
1090,1090,1090,Charles H. Best Diabetes Centre,110494.91,112611.0,-1.8791148289243438,0,Other Public Sector Employers,100000
1091,1091,1091,Town of Mattawa,110477.52,110698.34,-0.19947905271209265,0,Municipalities and Services,100000
1092,1092,1092,Township of Ashfield-Colborne-Wawanosh,110427.94,113396.6,-2.6179444533610208,0,Municipalities and Services,100000
1093,1093,1093,Association for Workplace Tragedy Family Support (Threads of Life),110400.41,110278.07,0.11093774129342647,0,Other Public Sector Employers,100000
1094,1094,1094,Vista Centre Brain Injury Services,110248.0,110248.0,0.0,0,Other Public Sector Employers,100000
1095,1095,1095,Humber River Family Health Team,110196.29,103697.72,6.266839810942804,0,Other Public Sector Employers,100000
1096,1096,1096,Sherwood Park Manor,110131.6,134099.68,-17.873331241357175,0,Other Public Sector Employers,100000
1097,1097,1097,Learning Disabilities Association of Ontario,110000.02,110000.0,1.81818181843596e-05,0,Other Public Sector Employers,100000
1098,1098,1098,East York and East Toronto Family Resources Organization,109896.94,112021.42,-1.896494438295826,0,Other Public Sector Employers,100000
1099,1099,1099,Township of Alnwick/Haldimand,109826.1,102322.15,7.333651609157933,0,Municipalities and Services,100000
1100,1100,1100,Summerville Family Health Team,109819.06,121619.12,-9.70247112460607,0,Other Public Sector Employers,100000
1101,1101,1101,Township of Lucan Biddulph,109741.16,104436.44,5.07937650881245,0,Municipalities and Services,100000
1102,1102,1102,Misiway Milopemahtesewin Community Health Centre,109552.4,106543.82,2.8237958804180336,0,Other Public Sector Employers,100000
1103,1103,1103,Ontario Civilian Police Commission,109423.34,230855.58,-52.60095510795104,0,Crown Agencies,100000
1104,1104,1104,Brantwood Community Services,109119.49,109119.34,0.00013746417455440252,0,Other Public Sector Employers,100000
1105,1105,1105,Township of East Zorra-Tavistock,108893.61,107450.25,1.3432821235874304,0,Municipalities and Services,100000
1106,1106,1106,YWCA Peterborough Haliburton,108745.4,111354.27,-2.342855824029033,0,Other Public Sector Employers,100000
1107,1107,1107,Dufferin Area Family Health Team,108712.0,104551.0,3.979875850063608,0,Other Public Sector Employers,100000
1108,1108,1108,Saugeen Valley Conservation Authority,108484.7,110595.52,-1.9085944891800373,0,Other Public Sector Employers,100000
1109,1109,1109,Mission Services of London,108314.13,101234.0,6.993826184878602,0,Other Public Sector Employers,100000
1110,1110,1110,Windsor Public Library Board,108181.06,107871.91,0.2865899009297124,0,Other Public Sector Employers,100000
1111,1111,1111,Dr. Roz's Healing Place,108109.6,109931.6,-1.6573942342329229,0,Other Public Sector Employers,100000
1112,1112,1112,Community Living Wallaceburg / Integration Communautaire Wallaceburg,108045.06,135531.13,-20.280263287113453,0,Other Public Sector Employers,100000
1113,1113,1113,"Canadian Mental Health Association, Elgin Branch",107947.32,107947.32,0.0,0,Other Public Sector Employers,100000
1114,1114,1114,The George Hull Centre for Children and Families,107927.41,156792.62,-31.16550383557593,0,Other Public Sector Employers,100000
1115,1115,1115,Canadian Mental Health Association Kenora Branch,107516.6,107220.36,0.27629080894711056,0,Other Public Sector Employers,100000
1116,1116,1116,Keewaytinook Okimakanak Northern Chiefs Council,107451.0,101951.58,5.394148869492743,0,Other Public Sector Employers,100000
1117,1117,1117,Municipality of Southwest Middlesex,107423.87,105980.61,1.361815147129275,0,Municipalities and Services,100000
1118,1118,1118,Matawa First Nations Management,107011.88,118876.05,-9.980286188849641,0,Other Public Sector Employers,100000
1119,1119,1119,East Wellington Family Health Team,106938.88,103015.1,3.808936748107805,0,Other Public Sector Employers,100000
1120,1120,1120,West Toronto Support Services,106144.8,107854.85,-1.5855105264158342,0,Other Public Sector Employers,100000
1121,1121,1121,Toronto Foundation for Student Success,106090.0,103000.0,3.0000000000000027,0,Other Public Sector Employers,100000
1122,1122,1122,Ajax Municipal Housing Corporation,106004.92,105047.36,0.9115507519656064,0,Other Public Sector Employers,100000
1123,1123,1123,Family Services of Peel,105940.0,103530.0,2.327827682797268,0,Other Public Sector Employers,100000
1124,1124,1124,Municipality of Central Huron,105818.57,133244.91,-20.583405399876064,0,Municipalities and Services,100000
1125,1125,1125,Ottawa Foyers Partage,105675.36,108986.96,-3.0385286459958083,0,Other Public Sector Employers,100000
1126,1126,1126,Mary Centre of the Archdiocese of Toronto,105353.82,107841.0,-2.306339889281439,0,Other Public Sector Employers,100000
1127,1127,1127,Leads Employment Services London Inc.,105296.1,104773.34,0.4989437198432478,0,Other Public Sector Employers,100000
1128,1128,1128,Volunteer Mississauga Brampton Caledon,105214.27,103038.83,2.111281737185866,0,Other Public Sector Employers,100000
1129,1129,1129,Punjabi Community Health Services,105143.4,105156.02,-0.01200121495660289,0,Other Public Sector Employers,100000
1130,1130,1130,Lower Trent Region Conservation Authority,105117.16,103610.08,1.4545688990878158,0,Other Public Sector Employers,100000
1131,1131,1131,Houselink Community Homes,105108.96,103096.48,1.9520356078112533,0,Other Public Sector Employers,100000
1132,1132,1132,"Cerebral Palsy Parent Council of Toronto, o/a Participation House, Markham",104943.15,109760.61,-4.389060884410167,0,Other Public Sector Employers,100000
1133,1133,1133,Trent Hills Family Health Team,104546.89,102007.64,2.489274332785274,0,Other Public Sector Employers,100000
1134,1134,1134,Kristus Darzs Latvian Home,104094.3,101609.41,2.4455313735213924,0,Other Public Sector Employers,100000
1135,1135,1135,The Otonabee Region Conservation Authority,103991.93,103037.0,0.9267835825965464,0,Other Public Sector Employers,100000
1136,1136,1136,Belleville Nurse Practitioner-Led Clinic,103980.69,103271.65,0.6865775844580924,0,Other Public Sector Employers,100000
1137,1137,1137,Niagara On The Lake Family Health Team,103264.98,212203.42,-51.33679749365019,0,Other Public Sector Employers,100000
1138,1138,1138,Township of Augusta,102925.0,114417.84,-10.044622412029447,0,Municipalities and Services,100000
1139,1139,1139,John Noble Home,102863.19,108085.64,-4.831770436849904,0,Other Public Sector Employers,100000
1140,1140,1140,George Jeffrey Children's Centre,102797.58,101780.14,0.9996449209050072,0,Other Public Sector Employers,100000
1141,1141,1141,Canadian Hearing Society,102598.08,1392482.44,-92.63200188003808,0,Other Public Sector Employers,100000
1142,1142,1142,Elliot Lake Family Health Team,102119.13,113346.54,-9.905383966727175,0,Other Public Sector Employers,100000
1143,1143,1143,West Carleton Family Health Team,102049.41,101612.47,0.43000627777280975,0,Other Public Sector Employers,100000
1144,1144,1144,Mushkegowuk Council,101999.0,103219.56,-1.1824890553689626,0,Other Public Sector Employers,100000
1145,1145,1145,Champlain Health Supply Services,101932.26,101939.51,-0.0071120608682528905,0,Other Public Sector Employers,100000
1146,1146,1146,Eastholme,101831.2,250094.33,-59.282883382442144,0,Other Public Sector Employers,100000
1147,1147,1147,Township of Beckwith,101568.33,109145.74,-6.942469765654622,0,Municipalities and Services,100000
1148,1148,1148,St. Joseph's Continuing Care Centre of Sudbury,101428.98,100979.29,0.44532893824069664,0,Hospitals and Boards of Public Health,100000
1149,1149,1149,Middlesex Community Living,101266.29,104428.76,-3.0283515767112634,0,Other Public Sector Employers,100000
1150,1150,1150,Lac Seul Police Service,101069.6,102831.96,-1.7138251570815166,0,Other Public Sector Employers,100000
1151,1151,1151,Halton Industry Education Council,100961.7,129807.9,-22.222222222222214,0,Other Public Sector Employers,100000
1152,1152,1152,Village of Westport,100269.0,102560.86,-2.234634147958592,0,Municipalities and Services,100000
1153,1153,1153,Sauble Family Health Team,100088.29,108698.96,-7.921575330619546,0,Other Public Sector Employers,100000
